# Direction 11: 1320
# Direction 22: 1320
# Direction 33: calculated
# E: 200
# v: 0.3
vx, vy, vz, d0, d0_error, d_Dir11, d_Dir11_error, d_Dir22, d_Dir22_error, d_Dir33, d_Dir33_error, FWHM_Dir11, FWHM_Dir11_error, FWHM_Dir22, FWHM_Dir22_error, FWHM_Dir33, FWHM_Dir33_error, Peak_Height_Dir11, Peak_Height_Dir11_error, Peak_Height_Dir22, Peak_Height_Dir22_error, Peak_Height_Dir33, Peak_Height_Dir33_error, Strain_Dir11, Strain_Dir11_error, Strain_Dir22, Strain_Dir22_error, Strain_Dir33, Strain_Dir33_error, Stress_Dir11, Stress_Dir11_error, Stress_Dir22, Stress_Dir22_error, Stress_Dir33, Stress_Dir33_error
-7.69, -6.00, 10.00, 1.0000000, 0.0000000, 1.0823858, 0.0022740, 1.0823858, 0.0022740, , , 0.56, 0.99, 0.56, 0.99, , , 0.258513122797, 0.780121445656, 0.258513122797, 0.780121445656, , , 0.082386, 0.002274, 0.082386, 0.002274, -0.070616, 0.001378, 23.538810, 0.521785, 23.538810, 0.521785, 0.000000, 0.000000
-7.69, -3.00, 10.00, 1.0000000, 0.0000000, 1.0827206, 0.0018992, 1.0827206, 0.0018992, , , 0.59, 0.82, 0.59, 0.82, , , 0.330680340528, 0.794462621212, 0.330680340528, 0.794462621212, , , 0.082721, 0.001899, 0.082721, 0.001899, -0.070903, 0.001151, 23.634454, 0.435783, 23.634454, 0.435783, 0.000000, 0.000000
-7.69, 0.00, 10.00, 1.0000000, 0.0000000, 1.0835331, 0.0020548, 1.0835331, 0.0020548, , , 0.60, 0.88, 0.60, 0.88, , , 0.303721129894, 0.785011410713, 0.303721129894, 0.785011410713, , , 0.083533, 0.002055, 0.083533, 0.002055, -0.071600, 0.001245, 23.866599, 0.471496, 23.866599, 0.471496, 0.000000, 0.000000
-4.62, -6.00, -10.00, 1.0000000, 0.0000000, 1.0827892, 0.0027827, 1.0827892, 0.0027827, , , 0.68, 1.19, 0.68, 1.19, , , 0.230391561985, 0.766195058823, 0.230391561985, 0.766195058823, , , 0.082789, 0.002783, 0.082789, 0.002783, -0.070962, 0.001687, 23.654065, 0.638521, 23.654065, 0.638521, 0.000000, 0.000000
-4.62, -3.00, -10.00, 1.0000000, 0.0000000, 1.0829373, 0.0019459, 1.0829373, 0.0019459, , , 0.53, 0.84, 0.53, 0.84, , , 0.300387114286, 0.792069256306, 0.300387114286, 0.792069256306, , , 0.082937, 0.001946, 0.082937, 0.001946, -0.071089, 0.001179, 23.696374, 0.446508, 23.696374, 0.446508, 0.000000, 0.000000
-4.62, 0.00, -10.00, 1.0000000, 0.0000000, 1.0836424, 0.0018297, 1.0836424, 0.0018297, , , 0.64, 0.79, 0.64, 0.79, , , 0.360040783882, 0.791320800781, 0.360040783882, 0.791320800781, , , 0.083642, 0.001830, 0.083642, 0.001830, -0.071693, 0.001109, 23.897827, 0.419830, 23.897827, 0.419830, 0.000000, 0.000000
-4.62, -6.00, 0.00, 1.0000000, 0.0000000, 1.0824810, 0.0022444, 1.0824810, 0.0022444, , , 0.61, 0.96, 0.61, 0.96, , , 0.273427635431, 0.767170727253, 0.273427635431, 0.767170727253, , , 0.082481, 0.002244, 0.082481, 0.002244, -0.070698, 0.001360, 23.566002, 0.514994, 23.566002, 0.514994, 0.000000, 0.000000
-4.62, -3.00, 0.00, 1.0000000, 0.0000000, 1.0827530, 0.0022134, 1.0827530, 0.0022134, , , 0.67, 0.95, 0.67, 0.95, , , 0.294032126665, 0.770452558994, 0.294032126665, 0.770452558994, , , 0.082753, 0.002213, 0.082753, 0.002213, -0.070931, 0.001342, 23.643716, 0.507888, 23.643716, 0.507888, 0.000000, 0.000000
-4.62, 0.00, 0.00, 1.0000000, 0.0000000, 1.0835959, 0.0017780, 1.0835959, 0.0017780, , , 0.60, 0.76, 0.60, 0.76, , , 0.359288156033, 0.793885946274, 0.359288156033, 0.793885946274, , , 0.083596, 0.001778, 0.083596, 0.001778, -0.071654, 0.001078, 23.884537, 0.407979, 23.884537, 0.407979, 0.000000, 0.000000
-4.62, -6.00, 10.00, 1.0000000, 0.0000000, 1.0822908, 0.0023099, 1.0822908, 0.0023099, , , 0.66, 0.99, 0.66, 0.99, , , 0.277480721474, 0.771327674389, 0.277480721474, 0.771327674389, , , 0.082291, 0.002310, 0.082291, 0.002310, -0.070535, 0.001400, 23.511663, 0.530019, 23.511663, 0.530019, 0.000000, 0.000000
-4.62, -3.00, 10.00, 1.0000000, 0.0000000, 1.0826596, 0.0023089, 1.0826596, 0.0023089, , , 0.69, 0.99, 0.69, 0.99, , , 0.287718772888, 0.779475808144, 0.287718772888, 0.779475808144, , , 0.082660, 0.002309, 0.082660, 0.002309, -0.070851, 0.001399, 23.617038, 0.529804, 23.617038, 0.529804, 0.000000, 0.000000
-4.62, 0.00, 10.00, 1.0000000, 0.0000000, 1.0836739, 0.0019491, 1.0836739, 0.0019491, , , 0.63, 0.83, 0.63, 0.83, , , 0.335318356752, 0.789869129658, 0.335318356752, 0.789869129658, , , 0.083674, 0.001949, 0.083674, 0.001949, -0.071721, 0.001181, 23.906836, 0.447234, 23.906836, 0.447234, 0.000000, 0.000000
-1.54, -6.00, -10.00, 1.0000000, 0.0000000, 1.0829003, 0.0013340, 1.0829003, 0.0013340, , , 0.58, 0.57, 0.58, 0.57, , , 0.490919917822, 0.814736723900, 0.490919917822, 0.814736723900, , , 0.082900, 0.001334, 0.082900, 0.001334, -0.071057, 0.000809, 23.685800, 0.306105, 23.685800, 0.306105, 0.000000, 0.000000
-1.54, -3.00, -10.00, 1.0000000, 0.0000000, 1.0829680, 0.0016454, 1.0829680, 0.0016454, , , 0.60, 0.70, 0.60, 0.70, , , 0.394017964602, 0.796558558941, 0.394017964602, 0.796558558941, , , 0.082968, 0.001645, 0.082968, 0.001645, -0.071115, 0.000997, 23.705144, 0.377540, 23.705144, 0.377540, 0.000000, 0.000000
-1.54, 0.00, -10.00, 1.0000000, 0.0000000, 1.0837093, 0.0022275, 1.0837093, 0.0022275, , , 0.64, 0.95, 0.64, 0.95, , , 0.288771599531, 0.779358923435, 0.288771599531, 0.779358923435, , , 0.083709, 0.002227, 0.083709, 0.002227, -0.071751, 0.001350, 23.916934, 0.511110, 23.916934, 0.511110, 0.000000, 0.000000
-1.54, -6.00, 0.00, 1.0000000, 0.0000000, 1.0829373, 0.0015161, 1.0829373, 0.0015161, , , 0.57, 0.65, 0.57, 0.65, , , 0.417611330748, 0.805835485458, 0.417611330748, 0.805835485458, , , 0.082937, 0.001516, 0.082937, 0.001516, -0.071089, 0.000919, 23.696374, 0.347888, 23.696374, 0.347888, 0.000000, 0.000000
-1.54, -3.00, 0.00, 1.0000000, 0.0000000, 1.0828356, 0.0021676, 1.0828356, 0.0021676, , , 0.66, 0.93, 0.66, 0.93, , , 0.300189256668, 0.778320789337, 0.300189256668, 0.778320789337, , , 0.082836, 0.002168, 0.082836, 0.002168, -0.071002, 0.001314, 23.667307, 0.497367, 23.667307, 0.497367, 0.000000, 0.000000
-1.54, 0.00, 0.00, 1.0000000, 0.0000000, 1.0835399, 0.0018390, 1.0835399, 0.0018390, , , 0.60, 0.79, 0.60, 0.79, , , 0.339525163174, 0.770574867725, 0.339525163174, 0.770574867725, , , 0.083540, 0.001839, 0.083540, 0.001839, -0.071606, 0.001115, 23.868536, 0.421970, 23.868536, 0.421970, 0.000000, 0.000000
-1.54, -6.00, 10.00, 1.0000000, 0.0000000, 1.0827818, 0.0014301, 1.0827818, 0.0014301, , , 0.57, 0.62, 0.57, 0.62, , , 0.445686370134, 0.810681283474, 0.445686370134, 0.810681283474, , , 0.082782, 0.001430, 0.082782, 0.001430, -0.070956, 0.000867, 23.651929, 0.328150, 23.651929, 0.328150, 0.000000, 0.000000
-1.54, -3.00, 10.00, 1.0000000, 0.0000000, 1.0825728, 0.0021825, 1.0825728, 0.0021825, , , 0.62, 0.93, 0.62, 0.93, , , 0.287013053894, 0.776127696037, 0.287013053894, 0.776127696037, , , 0.082573, 0.002183, 0.082573, 0.002183, -0.070777, 0.001323, 23.592225, 0.500792, 23.592225, 0.500792, 0.000000, 0.000000
-1.54, 0.00, 10.00, 1.0000000, 0.0000000, 1.0835625, 0.0017307, 1.0835625, 0.0017307, , , 0.59, 0.74, 0.59, 0.74, , , 0.366625815630, 0.791683971882, 0.366625815630, 0.791683971882, , , 0.083562, 0.001731, 0.083562, 0.001731, -0.071625, 0.001049, 23.874995, 0.397112, 23.874995, 0.397112, 0.000000, 0.000000
1.54, -6.00, -10.00, 1.0000000, 0.0000000, 1.0823310, 0.0015057, 1.0823310, 0.0015057, , , 0.58, 0.63, 0.58, 0.63, , , 0.417549282312, 0.801619231701, 0.417549282312, 0.801619231701, , , 0.082331, 0.001506, 0.082331, 0.001506, -0.070569, 0.000913, 23.523157, 0.345488, 23.523157, 0.345488, 0.000000, 0.000000
1.54, -3.00, -10.00, 1.0000000, 0.0000000, 1.0828756, 0.0015608, 1.0828756, 0.0015608, , , 0.62, 0.62, 0.62, 0.62, , , 0.413437604904, 0.803025126457, 0.413437604904, 0.803025126457, , , 0.082876, 0.001561, 0.082876, 0.001561, -0.071036, 0.000946, 23.678745, 0.358134, 23.678745, 0.358134, 0.000000, 0.000000
1.54, 0.00, -10.00, 1.0000000, 0.0000000, 1.0836212, 0.0026570, 1.0836212, 0.0026570, , , 0.65, 1.14, 0.65, 1.14, , , 0.239458084106, 0.775900244713, 0.239458084106, 0.775900244713, , , 0.083621, 0.002657, 0.083621, 0.002657, -0.071675, 0.001610, 23.891773, 0.609661, 23.891773, 0.609661, 0.000000, 0.000000
1.54, -6.00, 0.00, 1.0000000, 0.0000000, 1.0826591, 0.0015720, 1.0826591, 0.0015720, , , 0.58, 0.68, 0.58, 0.68, , , 0.402864009142, 0.798381745815, 0.402864009142, 0.798381745815, , , 0.082659, 0.001572, 0.082659, 0.001572, -0.070851, 0.000953, 23.616872, 0.360705, 23.616872, 0.360705, 0.000000, 0.000000
1.54, -3.00, 0.00, 1.0000000, 0.0000000, 1.0829247, 0.0014802, 1.0829247, 0.0014802, , , 0.57, 0.62, 0.57, 0.62, , , 0.427433937788, 0.808362007141, 0.427433937788, 0.808362007141, , , 0.082925, 0.001480, 0.082925, 0.001480, -0.071078, 0.000897, 23.692782, 0.339646, 23.692782, 0.339646, 0.000000, 0.000000
1.54, 0.00, 0.00, 1.0000000, 0.0000000, 1.0833744, 0.0030062, 1.0833744, 0.0030062, , , 0.72, 1.29, 0.72, 1.29, , , 0.220753148198, 0.779206216335, 0.220753148198, 0.779206216335, , , 0.083374, 0.003006, 0.083374, 0.003006, -0.071464, 0.001822, 23.821268, 0.689799, 23.821268, 0.689799, 0.000000, 0.000000
1.54, -6.00, 10.00, 1.0000000, 0.0000000, 1.0823813, 0.0016640, 1.0823813, 0.0016640, , , 0.60, 0.72, 0.60, 0.72, , , 0.381632030010, 0.792413949966, 0.381632030010, 0.792413949966, , , 0.082381, 0.001664, 0.082381, 0.001664, -0.070613, 0.001009, 23.537522, 0.381825, 23.537522, 0.381825, 0.000000, 0.000000
1.54, -3.00, 10.00, 1.0000000, 0.0000000, 1.0825024, 0.0018158, 1.0825024, 0.0018158, , , 0.64, 0.78, 0.64, 0.78, , , 0.362717896700, 0.792080104351, 0.362717896700, 0.792080104351, , , 0.082502, 0.001816, 0.082502, 0.001816, -0.070716, 0.001101, 23.572111, 0.416648, 23.572111, 0.416648, 0.000000, 0.000000
1.54, 0.00, 10.00, 1.0000000, 0.0000000, 1.0832553, 0.0032417, 1.0832553, 0.0032417, , , 0.79, 1.38, 0.79, 1.38, , , 0.215527236462, 0.799851298332, 0.215527236462, 0.799851298332, , , 0.083255, 0.003242, 0.083255, 0.003242, -0.071362, 0.001965, 23.787223, 0.743821, 23.787223, 0.743821, 0.000000, 0.000000
4.62, -6.00, -10.00, 1.0000000, 0.0000000, 1.0824368, 0.0026517, 1.0824368, 0.0026517, , , 0.64, 1.14, 0.64, 1.14, , , 0.234560176730, 0.767367839813, 0.234560176730, 0.767367839813, , , 0.082437, 0.002652, 0.082437, 0.002652, -0.070660, 0.001607, 23.553380, 0.608446, 23.553380, 0.608446, 0.000000, 0.000000
4.62, -3.00, -10.00, 1.0000000, 0.0000000, 1.0827779, 0.0021490, 1.0827779, 0.0021490, , , 0.71, 0.92, 0.71, 0.92, , , 0.317645937204, 0.791659653187, 0.317645937204, 0.791659653187, , , 0.082778, 0.002149, 0.082778, 0.002149, -0.070953, 0.001303, 23.650842, 0.493107, 23.650842, 0.493107, 0.000000, 0.000000
4.62, 0.00, -10.00, 1.0000000, 0.0000000, 1.0837840, 0.0022626, 1.0837840, 0.0022626, , , 0.71, 0.97, 0.71, 0.97, , , 0.303040951490, 0.794417381287, 0.303040951490, 0.794417381287, , , 0.083784, 0.002263, 0.083784, 0.002263, -0.071815, 0.001371, 23.938298, 0.519159, 23.938298, 0.519159, 0.000000, 0.000000
4.62, -6.00, 0.00, 1.0000000, 0.0000000, 1.0826764, 0.0028524, 1.0826764, 0.0028524, , , 0.62, 1.22, 0.62, 1.22, , , 0.213690042496, 0.762046933174, 0.213690042496, 0.762046933174, , , 0.082676, 0.002852, 0.082676, 0.002852, -0.070865, 0.001729, 23.621824, 0.654494, 23.621824, 0.654494, 0.000000, 0.000000
4.62, -3.00, 0.00, 1.0000000, 0.0000000, 1.0826684, 0.0019877, 1.0826684, 0.0019877, , , 0.62, 0.85, 0.62, 0.85, , , 0.323458880186, 0.787029981613, 0.323458880186, 0.787029981613, , , 0.082668, 0.001988, 0.082668, 0.001988, -0.070859, 0.001205, 23.619541, 0.456083, 23.619541, 0.456083, 0.000000, 0.000000
4.62, 0.00, 0.00, 1.0000000, 0.0000000, 1.0835359, 0.0021961, 1.0835359, 0.0021961, , , 0.68, 0.93, 0.68, 0.93, , , 0.304710596800, 0.783930242062, 0.304710596800, 0.783930242062, , , 0.083536, 0.002196, 0.083536, 0.002196, -0.071602, 0.001331, 23.867411, 0.503912, 23.867411, 0.503912, 0.000000, 0.000000
4.62, -6.00, 10.00, 1.0000000, 0.0000000, 1.0822090, 0.0041466, 1.0822090, 0.0041466, , , 0.84, 1.78, 0.84, 1.78, , , 0.169842779636, 0.812258303165, 0.169842779636, 0.812258303165, , , 0.082209, 0.004147, 0.082209, 0.004147, -0.070465, 0.002513, 23.488273, 0.951465, 23.488273, 0.951465, 0.000000, 0.000000
4.62, -3.00, 10.00, 1.0000000, 0.0000000, 1.0820553, 0.0020771, 1.0820553, 0.0020771, , , 0.69, 0.89, 0.69, 0.89, , , 0.325547724962, 0.791465342045, 0.325547724962, 0.791465342045, , , 0.082055, 0.002077, 0.082055, 0.002077, -0.070333, 0.001259, 23.444358, 0.476603, 23.444358, 0.476603, 0.000000, 0.000000
4.62, 0.00, 10.00, 1.0000000, 0.0000000, 1.0833173, 0.0023018, 1.0833173, 0.0023018, , , 0.67, 0.98, 0.67, 0.98, , , 0.286330550909, 0.784749329090, 0.286330550909, 0.784749329090, , , 0.083317, 0.002302, 0.083317, 0.002302, -0.071415, 0.001395, 23.804945, 0.528154, 23.804945, 0.528154, 0.000000, 0.000000
7.69, -6.00, -10.00, 1.0000000, 0.0000000, 1.0824670, 0.0018596, 1.0824670, 0.0018596, , , 0.62, 0.80, 0.62, 0.80, , , 0.344386488199, 0.780327141285, 0.344386488199, 0.780327141285, , , 0.082467, 0.001860, 0.082467, 0.001860, -0.070686, 0.001127, 23.561991, 0.426698, 23.561991, 0.426698, 0.000000, 0.000000
7.69, -3.00, -10.00, 1.0000000, 0.0000000, 1.0825709, 0.0019324, 1.0825709, 0.0019324, , , 0.67, 0.83, 0.67, 0.83, , , 0.348645806313, 0.790800750256, 0.348645806313, 0.790800750256, , , 0.082571, 0.001932, 0.082571, 0.001932, -0.070775, 0.001171, 23.591673, 0.443414, 23.591673, 0.443414, 0.000000, 0.000000
7.69, 0.00, -10.00, 1.0000000, 0.0000000, 1.0837170, 0.0023184, 1.0837170, 0.0023184, , , 0.73, 0.99, 0.73, 0.99, , , 0.301408886909, 0.802436470985, 0.301408886909, 0.802436470985, , , 0.083717, 0.002318, 0.083717, 0.002318, -0.071757, 0.001405, 23.919150, 0.531980, 23.919150, 0.531980, 0.000000, 0.000000
7.69, -6.00, 0.00, 1.0000000, 0.0000000, 1.0827321, 0.0019039, 1.0827321, 0.0019039, , , 0.59, 0.82, 0.59, 0.82, , , 0.327179372311, 0.788003861904, 0.327179372311, 0.788003861904, , , 0.082732, 0.001904, 0.082732, 0.001904, -0.070913, 0.001154, 23.637750, 0.436858, 23.637750, 0.436858, 0.000000, 0.000000
7.69, -3.00, 0.00, 1.0000000, 0.0000000, 1.0824770, 0.0019394, 1.0824770, 0.0019394, , , 0.66, 0.83, 0.66, 0.83, , , 0.346241742373, 0.791914224625, 0.346241742373, 0.791914224625, , , 0.082477, 0.001939, 0.082477, 0.001939, -0.070695, 0.001175, 23.564861, 0.445006, 23.564861, 0.445006, 0.000000, 0.000000
7.69, 0.00, 0.00, 1.0000000, 0.0000000, 1.0833748, 0.0020378, 1.0833748, 0.0020378, , , 0.60, 0.87, 0.60, 0.87, , , 0.310290783644, 0.789682567120, 0.310290783644, 0.789682567120, , , 0.083375, 0.002038, 0.083375, 0.002038, -0.071464, 0.001235, 23.821360, 0.467594, 23.821360, 0.467594, 0.000000, 0.000000
7.69, -6.00, 10.00, 1.0000000, 0.0000000, 1.0822305, 0.0019460, 1.0822305, 0.0019460, , , 0.58, 0.84, 0.58, 0.84, , , 0.319136649370, 0.792129099369, 0.319136649370, 0.792129099369, , , 0.082231, 0.001946, 0.082231, 0.001946, -0.070483, 0.001179, 23.494432, 0.446514, 23.494432, 0.446514, 0.000000, 0.000000
7.69, -3.00, 10.00, 1.0000000, 0.0000000, 1.0819463, 0.0020993, 1.0819463, 0.0020993, , , 0.70, 0.90, 0.70, 0.90, , , 0.328067928553, 0.801911890507, 0.328067928553, 0.801911890507, , , 0.081946, 0.002099, 0.081946, 0.002099, -0.070240, 0.001272, 23.413230, 0.481710, 23.413230, 0.481710, 0.000000, 0.000000
7.69, 0.00, 10.00, 1.0000000, 0.0000000, 1.0830944, 0.0023916, 1.0830944, 0.0023916, , , 0.71, 1.02, 0.71, 1.02, , , 0.286261707544, 0.794131517410, 0.286261707544, 0.794131517410, , , 0.083094, 0.002392, 0.083094, 0.002392, -0.071224, 0.001450, 23.741245, 0.548761, 23.741245, 0.548761, 0.000000, 0.000000
10.77, -6.00, -10.00, 1.0000000, 0.0000000, 1.0827052, 0.0016501, 1.0827052, 0.0016501, , , 0.56, 0.71, 0.56, 0.71, , , 0.377410471439, 0.803816437721, 0.377410471439, 0.803816437721, , , 0.082705, 0.001650, 0.082705, 0.001650, -0.070890, 0.001000, 23.630054, 0.378631, 23.630054, 0.378631, 0.000000, 0.000000
10.77, -3.00, -10.00, 1.0000000, 0.0000000, 1.0827238, 0.0019273, 1.0827238, 0.0019273, , , 0.63, 0.83, 0.63, 0.83, , , 0.342117309570, 0.801358580589, 0.342117309570, 0.801358580589, , , 0.082724, 0.001927, 0.082724, 0.001927, -0.070906, 0.001168, 23.635375, 0.442226, 23.635375, 0.442226, 0.000000, 0.000000
10.77, 0.00, -10.00, 1.0000000, 0.0000000, 1.0835992, 0.0021130, 1.0835992, 0.0021130, , , 0.66, 0.90, 0.66, 0.90, , , 0.316379100084, 0.799222528934, 0.316379100084, 0.799222528934, , , 0.083599, 0.002113, 0.083599, 0.002113, -0.071656, 0.001281, 23.885479, 0.484840, 23.885479, 0.484840, 0.000000, 0.000000
10.77, -6.00, 0.00, 1.0000000, 0.0000000, 1.0828270, 0.0016317, 1.0828270, 0.0016317, , , 0.56, 0.71, 0.56, 0.71, , , 0.379819154739, 0.801911473274, 0.379819154739, 0.801911473274, , , 0.082827, 0.001632, 0.082827, 0.001632, -0.070995, 0.000989, 23.664857, 0.374401, 23.664857, 0.374401, 0.000000, 0.000000
10.77, -3.00, 0.00, 1.0000000, 0.0000000, 1.0826135, 0.0018483, 1.0826135, 0.0018483, , , 0.63, 0.79, 0.63, 0.79, , , 0.354565292597, 0.796430826187, 0.354565292597, 0.796430826187, , , 0.082614, 0.001848, 0.082614, 0.001848, -0.070812, 0.001120, 23.603857, 0.424109, 23.603857, 0.424109, 0.000000, 0.000000
10.77, 0.00, 0.00, 1.0000000, 0.0000000, 1.0832093, 0.0019039, 1.0832093, 0.0019039, , , 0.60, 0.82, 0.60, 0.82, , , 0.335809469223, 0.795352101326, 0.335809469223, 0.795352101326, , , 0.083209, 0.001904, 0.083209, 0.001904, -0.071322, 0.001154, 23.774076, 0.436858, 23.774076, 0.436858, 0.000000, 0.000000
10.77, -6.00, 10.00, 1.0000000, 0.0000000, 1.0822545, 0.0018218, 1.0822545, 0.0018218, , , 0.61, 0.78, 0.61, 0.78, , , 0.351699918509, 0.789854109287, 0.351699918509, 0.789854109287, , , 0.082254, 0.001822, 0.082254, 0.001822, -0.070504, 0.001104, 23.501273, 0.418034, 23.501273, 0.418034, 0.000000, 0.000000
10.77, -3.00, 10.00, 1.0000000, 0.0000000, 1.0822135, 0.0018901, 1.0822135, 0.0018901, , , 0.65, 0.81, 0.65, 0.81, , , 0.350485682487, 0.794329702854, 0.350485682487, 0.794329702854, , , 0.082214, 0.001890, 0.082214, 0.001890, -0.070469, 0.001146, 23.489578, 0.433704, 23.489578, 0.433704, 0.000000, 0.000000
10.77, 0.00, 10.00, 1.0000000, 0.0000000, 1.0828319, 0.0020622, 1.0828319, 0.0020622, , , 0.70, 0.88, 0.70, 0.88, , , 0.334355205297, 0.797684013844, 0.334355205297, 0.797684013844, , , 0.082832, 0.002062, 0.082832, 0.002062, -0.070999, 0.001250, 23.666257, 0.473193, 23.666257, 0.473193, 0.000000, 0.000000
13.85, -6.00, -10.00, 1.0000000, 0.0000000, 1.0828125, 0.0015833, 1.0828125, 0.0015833, , , 0.54, 0.68, 0.54, 0.68, , , 0.384714573622, 0.804946541786, 0.384714573622, 0.804946541786, , , 0.082812, 0.001583, 0.082812, 0.001583, -0.070982, 0.000960, 23.660713, 0.363308, 23.660713, 0.363308, 0.000000, 0.000000
13.85, -3.00, -10.00, 1.0000000, 0.0000000, 1.0829917, 0.0017119, 1.0829917, 0.0017119, , , 0.58, 0.73, 0.58, 0.73, , , 0.370506227016, 0.796406626701, 0.370506227016, 0.796406626701, , , 0.082992, 0.001712, 0.082992, 0.001712, -0.071136, 0.001038, 23.711925, 0.392798, 23.711925, 0.392798, 0.000000, 0.000000
13.85, 0.00, -10.00, 1.0000000, 0.0000000, 1.0834153, 0.0017044, 1.0834153, 0.0017044, , , 0.60, 0.73, 0.60, 0.73, , , 0.381694555283, 0.801119446754, 0.381694555283, 0.801119446754, , , 0.083415, 0.001704, 0.083415, 0.001704, -0.071499, 0.001033, 23.832945, 0.391077, 23.832945, 0.391077, 0.000000, 0.000000
13.85, -6.00, 0.00, 1.0000000, 0.0000000, 1.0829271, 0.0016284, 1.0829271, 0.0016284, , , 0.55, 0.70, 0.55, 0.70, , , 0.377076208591, 0.799194633961, 0.377076208591, 0.799194633961, , , 0.082927, 0.001628, 0.082927, 0.001628, -0.071080, 0.000987, 23.693464, 0.373647, 23.693464, 0.373647, 0.000000, 0.000000
13.85, -3.00, 0.00, 1.0000000, 0.0000000, 1.0828494, 0.0017213, 1.0828494, 0.0017213, , , 0.61, 0.74, 0.61, 0.74, , , 0.377602994442, 0.797514557838, 0.377602994442, 0.797514557838, , , 0.082849, 0.001721, 0.082849, 0.001721, -0.071014, 0.001043, 23.671267, 0.394966, 23.671267, 0.394966, 0.000000, 0.000000
13.85, 0.00, 0.00, 1.0000000, 0.0000000, 1.0831481, 0.0018389, 1.0831481, 0.0018389, , , 0.61, 0.78, 0.61, 0.78, , , 0.351895600557, 0.798825740814, 0.351895600557, 0.798825740814, , , 0.083148, 0.001839, 0.083148, 0.001839, -0.071270, 0.001115, 23.756599, 0.421951, 23.756599, 0.421951, 0.000000, 0.000000
13.85, -6.00, 10.00, 1.0000000, 0.0000000, 1.0824554, 0.0016410, 1.0824554, 0.0016410, , , 0.57, 0.71, 0.57, 0.71, , , 0.380026489496, 0.795702099800, 0.380026489496, 0.795702099800, , , 0.082455, 0.001641, 0.082455, 0.001641, -0.070676, 0.000995, 23.558679, 0.376548, 23.558679, 0.376548, 0.000000, 0.000000
13.85, -3.00, 10.00, 1.0000000, 0.0000000, 1.0824571, 0.0016469, 1.0824571, 0.0016469, , , 0.59, 0.71, 0.59, 0.71, , , 0.389466434717, 0.801595926285, 0.389466434717, 0.801595926285, , , 0.082457, 0.001647, 0.082457, 0.001647, -0.070677, 0.000998, 23.559157, 0.377886, 23.559157, 0.377886, 0.000000, 0.000000
13.85, 0.00, 10.00, 1.0000000, 0.0000000, 1.0828489, 0.0017419, 1.0828489, 0.0017419, , , 0.59, 0.75, 0.59, 0.75, , , 0.367170751095, 0.802414417267, 0.367170751095, 0.802414417267, , , 0.082849, 0.001742, 0.082849, 0.001742, -0.071013, 0.001056, 23.671101, 0.399699, 23.671101, 0.399699, 0.000000, 0.000000
16.92, -6.00, -10.00, 1.0000000, 0.0000000, 1.0829256, 0.0014271, 1.0829256, 0.0014271, , , 0.51, 0.62, 0.51, 0.62, , , 0.418773174286, 0.821064889431, 0.418773174286, 0.821064889431, , , 0.082926, 0.001427, 0.082926, 0.001427, -0.071079, 0.000865, 23.693022, 0.327462, 23.693022, 0.327462, 0.000000, 0.000000
16.92, -3.00, -10.00, 1.0000000, 0.0000000, 1.0830609, 0.0015402, 1.0830609, 0.0015402, , , 0.54, 0.66, 0.54, 0.66, , , 0.401542335749, 0.812235713005, 0.401542335749, 0.812235713005, , , 0.083061, 0.001540, 0.083061, 0.001540, -0.071195, 0.000933, 23.731698, 0.353402, 23.731698, 0.353402, 0.000000, 0.000000
16.92, 0.00, -10.00, 1.0000000, 0.0000000, 1.0833853, 0.0016028, 1.0833853, 0.0016028, , , 0.55, 0.69, 0.55, 0.69, , , 0.389210283756, 0.810800194740, 0.389210283756, 0.810800194740, , , 0.083385, 0.001603, 0.083385, 0.001603, -0.071473, 0.000971, 23.824367, 0.367765, 23.824367, 0.367765, 0.000000, 0.000000
16.92, -6.00, 0.00, 1.0000000, 0.0000000, 1.0828957, 0.0015134, 1.0828957, 0.0015134, , , 0.52, 0.65, 0.52, 0.65, , , 0.396030038595, 0.813422620296, 0.396030038595, 0.813422620296, , , 0.082896, 0.001513, 0.082896, 0.001513, -0.071053, 0.000917, 23.684492, 0.347249, 23.684492, 0.347249, 0.000000, 0.000000
16.92, -3.00, 0.00, 1.0000000, 0.0000000, 1.0829980, 0.0015772, 1.0829980, 0.0015772, , , 0.56, 0.68, 0.56, 0.68, , , 0.397223263979, 0.810380756855, 0.397223263979, 0.810380756855, , , 0.082998, 0.001577, 0.082998, 0.001577, -0.071141, 0.000956, 23.713712, 0.361895, 23.713712, 0.361895, 0.000000, 0.000000
16.92, 0.00, 0.00, 1.0000000, 0.0000000, 1.0832428, 0.0016100, 1.0832428, 0.0016100, , , 0.56, 0.69, 0.56, 0.69, , , 0.392270803452, 0.810358941555, 0.392270803452, 0.810358941555, , , 0.083243, 0.001610, 0.083243, 0.001610, -0.071351, 0.000976, 23.783646, 0.369437, 23.783646, 0.369437, 0.000000, 0.000000
16.92, -6.00, 10.00, 1.0000000, 0.0000000, 1.0824862, 0.0015000, 1.0824862, 0.0015000, , , 0.53, 0.65, 0.53, 0.65, , , 0.405105024576, 0.813359260559, 0.405105024576, 0.813359260559, , , 0.082486, 0.001500, 0.082486, 0.001500, -0.070702, 0.000909, 23.567492, 0.344186, 23.567492, 0.344186, 0.000000, 0.000000
